,Degree,Betweenness,Closeness,Eigenvector
S1PR1,0.0011527377521613833,2.953465929186224e-07,0.5940502288915461,0.0018170009708754532
SAMHD1,0.006532180595581172,0.000441746207195972,0.6557168019281657,0.004824695063921327
ITGB7,0.0021133525456292026,4.393280569664507e-06,0.6761434069210139,0.003360248372344107
GZMA,0.0023054755043227667,1.725931652368201e-05,0.5966273528179878,0.002566319275801823
CD1A,0.003650336215177714,2.052658820784425e-05,0.6479033142014886,0.006308043255364634
CD28,0.014601344860710855,0.00047710780864395805,0.7377056642169683,0.02637128581870133
PGR,0.024591738712776177,0.002376992451187207,0.8010858162698875,0.04428507771288585
S100A8,0.008261287223823247,0.0005986675438460477,0.6998485400663426,0.014861001695919786
CLEC4E,0.0005763688760806917,0.0003829168577189939,0.5787983815158363,0.0014190768057015554
NFATC2,0.004995196926032661,1.3290596681338008e-06,0.709856420150207,0.01140795788072341
SIRPA,0.0069164265129683,0.0003068835692045061,0.665268118837045,0.010958025975733586
CXCL13,0.0023054755043227667,3.765669059712435e-06,0.6370082157144668,0.005387923705732962
NRAS,0.016714697406340056,0.0007485928580763632,0.8106533323096201,0.04070828460940337
TREM1,0.0023054755043227667,1.0429426562438852e-05,0.5463174089064037,0.0024659415259041155
PIK3R1,0.02574447646493756,0.0008074775850395133,0.8248652310228761,0.05134105093283109
ITGA1,0.006532180595581172,9.419710397898313e-05,0.6729295344888544,0.01014641053222258
CIDEB,0.0007684918347742555,0.0,0.528458292745977,0.0014006028126405268
CARD9,0.003073967339097022,3.075296398765156e-05,0.5927675512548859,0.003698803025031549
HGF,0.03131604226705091,0.0014716197767032087,0.7833222120472036,0.05601007459055713
BCL2L11,0.017675312199807877,0.0007767369271599006,0.7659623788879136,0.037548774605666704
SH2D1A,0.0026897214217098944,1.0484804048611093e-05,0.6339257151614538,0.005060286973824749
TNFSF10,0.01037463976945245,0.00019120000059069314,0.6903954003979801,0.016011936507085524
PTEN,0.025360230547550433,0.0010805993468410095,0.8412251973434047,0.049991318676408825
TNFRSF10A,0.0026897214217098944,3.5607723608751436e-05,0.6534582992822398,0.00633629462238997
ITGB2,0.01825168107588857,0.0005086360574380208,0.7391116825948599,0.026765070327508085
FCGR2B,0.005187319884726225,1.3290596681338014e-05,0.6603369490676249,0.009640202476339087
IFNG,0.04207492795389049,0.0030312836033662615,0.8110649289159443,0.0580294676434296
APOBEC3F,0.0019212295869356388,0.00011597891520673156,0.549129963302403,0.00114974635308505
KIR2DL4,0.0011527377521613833,0.0,0.5629825480589594,0.0016889128147124855
ETS1,0.009798270893371758,0.0006167821348783897,0.7507866658765505,0.017878489897150886
CLEC1B,0.0009606147934678194,0.0,0.6090456017443766,0.0018423407023778085
KIR3DL1,0.0024975984630163303,0.0,0.6427804011046252,0.0032555266901062177
AP2B1,0.006147934678194044,0.00043140907644382024,0.699310246268749,0.007471254959008036
MAVS,0.009606147934678195,0.00016131461721974002,0.7267104161869544,0.011454428758472517
MMP9,0.05110470701248799,0.005126195446100107,0.8209463132089855,0.07429573020390585
STAT1,0.024591738712776177,0.0005230034385727078,0.8167184316481586,0.04782451496169915
FCGR3B,0.015946205571565803,0.000760443640117223,0.719651327102668,0.023480706715587968
ABCB1,0.005379442843419789,0.0002875691326384319,0.6764341067400502,0.011407157440319888
RORA,0.002881844380403458,2.475373631899205e-05,0.666501833999308,0.004375824406531976
CHUK,0.009990393852065321,0.00021611986936820196,0.7903798725161806,0.022856156247133986
HMOX1,0.024975984630163303,0.0016757350376800718,0.7485121790453377,0.03824860863858658
TGFBR2,0.016522574447646494,0.0004545507126097983,0.7659531512465063,0.032350220187357254
CSF1,0.01440922190201729,0.0005522427512716518,0.7455544902165858,0.029142245498891814
ANXA2,0.014793467819404419,0.0014674664652402903,0.7928366474907728,0.024141026254983957
RNASEL,0.0026897214217098944,7.328287336793321e-05,0.57301282224891,0.004095419505201736
BACE2,0.001729106628242075,1.934520183616977e-05,0.6544824740371838,0.003530275572852319
MAGEA1,0.00038424591738712776,0.0,0.5257702883891701,0.0007513198650704938
VSIG4,0.0011527377521613833,0.0,0.5723103434996801,0.001297140811581615
H3-3B,0.06820365033621517,0.007811412832267989,0.8391292873049879,0.0730584442794584
PTGS2,0.014024975984630164,0.00046886886931233224,0.7872407554913248,0.03030894778013511
LYN,0.013064361191162345,0.00038040641167918555,0.7611385228214509,0.025897223444429476
PTK2B,0.015177713736791547,0.0008997857014346215,0.7436947472673127,0.02666572196375532
CD40,0.019980787704130643,0.0014556095301454114,0.7520437827683301,0.030508148738696554
HLA-F,0.0019212295869356388,4.947055431386924e-06,0.6243273492014406,0.00207545088118379
TNFSF14,0.0007684918347742555,9.008071084017984e-06,0.5040248818338079,0.0006802023890214679
BDNF,0.006147934678194044,0.0020406603654471063,0.7087260620988953,0.01036916533819876
DLAT,0.006340057636887608,0.0005487170513186857,0.6175632571992876,0.0027269041716716275
DNMT1,0.019020172910662825,0.001046357601224507,0.7869135527872416,0.0331636857037188
IFIH1,0.008261287223823247,9.318185006582538e-05,0.6934906815525046,0.008663547807264079
TIA1,0.007300672430355428,0.0008290009679984583,0.6608263412532663,0.004993496021477468
TNFSF18,0.0009606147934678194,7.38366482296556e-08,0.5722698535921897,0.0011369887835298439
PDCD1,0.017675312199807877,0.0006386316297003488,0.7220244539760443,0.027438385342299424
CD3D,0.004034582132564841,2.953465929186223e-06,0.6717870003429911,0.005957345554458797
RARA,0.011527377521613832,0.0005073316099859637,0.7205432514851838,0.01957821360690385
SERPINB5,0.002881844380403458,0.0006369703051151813,0.6641112620539478,0.006695531510700569
PSIP1,0.0067243035542747355,0.0002816129763479065,0.666015241353763,0.006734584503741166
MERTK,0.005187319884726225,0.0014529021863769903,0.624298523770122,0.006532443825362885
CLEC4M,0.003650336215177714,2.442147140195859e-05,0.6507847427803588,0.004370669444918752
FURIN,0.013640730067243036,0.0008941433508990719,0.6829162767557565,0.0175999534801964
ANPEP,0.0067243035542747355,0.00015924719106930974,0.6635713122506927,0.01092285495644965
PMEL,0.001536983669548511,1.7905387195691481e-06,0.6155882058146755,0.002921472050326739
KLRD1,0.005763688760806916,0.0004946132473284056,0.665067103273563,0.00896194462760782
CD69,0.007300672430355428,7.693778745530113e-05,0.6737943426518168,0.011840650760355951
VCP,0.03592699327569645,0.007659616989615861,0.7926379234728902,0.03416642315658191
OLR1,0.001729106628242075,0.0,0.5896386504960961,0.003968056858897931
PSMB8,0.005763688760806916,0.0001372623290589298,0.6787173567713605,0.00665058672756089
TGFA,0.015946205571565803,0.0008261582570416168,0.761204495735883,0.033207976251275806
IAPP,0.007684918347742555,0.00017744792485791983,0.7150430341025952,0.010098370907936636
TCF3,0.004226705091258405,0.00014907619277567465,0.6493207689408571,0.006141305186551874
IL22RA1,0.0026897214217098944,0.0,0.636055314112822,0.0058198814589831335
THBD,0.010182516810758886,5.3162386725352036e-05,0.6575389623256545,0.013069023153124214
NT5E,0.008069164265129682,0.00014999915087854536,0.6890171657788351,0.013674905946937788
TNFRSF9,0.004418828049951969,2.4993705425738425e-05,0.6643302033595052,0.00856979145081877
FASLG,0.007684918347742555,0.0001777863428289725,0.7353736116448056,0.01863669478267193
LCP2,0.00845341018251681,2.4550685536360484e-05,0.7290456644832859,0.01635387946566306
IL7,0.004803073967339097,1.6908592444591135e-05,0.6873876792398819,0.010783786133964844
HLA-DQA1,0.0069164265129683,9.236964693529916e-05,0.690658329687146,0.009111813976443612
CRTAM,0.0009606147934678194,4.4080478993104415e-05,0.5237525879611454,0.0008732089227531124
KIR3DL2,0.0009606147934678194,0.0,0.5889978281339395,0.0013316358930177015
NLRC4,0.0019212295869356388,2.5473643639231176e-06,0.6914251604893029,0.004634480572769887
NOTCH1,0.03554274735830932,0.0032708035371692454,0.8037116285189121,0.058864058451180694
CD36,0.003073967339097022,8.122031305262117e-07,0.6660537529376537,0.006348628901795158
CTNNB1,0.05571565802113353,0.005344727312643812,0.8858439865306971,0.08108563122898234
MADCAM1,0.0011527377521613833,0.0,0.6111825707386935,0.002319621995652962
GATA3,0.003650336215177714,1.748082646837096e-05,0.7247064422158266,0.010480165375207113
RBX1,0.016522574447646494,0.0006511654007373327,0.7751952389846689,0.02445007507414565
CDC6,0.004610951008645533,0.0001317245804417056,0.6979839142348074,0.0073359255266699465
SIRT1,0.0276657060518732,0.001964024077638744,0.8179511659313072,0.042535050740790274
TNFRSF10B,0.0067243035542747355,0.00012089520536802279,0.7392037752223337,0.016665010493992594
ICAM2,0.0009606147934678194,0.0,0.5820837592759669,0.0022096449617170118
TLR1,0.003073967339097022,3.6179957632531234e-06,0.6584523459742272,0.004968856173160484
TYRP1,0.0011527377521613833,0.0,0.5882612840989264,0.001734865363296275
CD81,0.009990393852065321,0.0008857998096491207,0.7402602627622209,0.019105392786544256
DHX58,0.00345821325648415,4.5021896258032506e-05,0.603759401585535,0.002501259474506413
OAS1,0.0009606147934678194,0.0,0.5687573747437478,0.0010337529536683795
NLRP1,0.00345821325648415,0.0003955429245662651,0.6537200591934097,0.004373562865631318
TERT,0.015561959654178675,0.0006037868847899703,0.766214971662809,0.03100021123664802
EIF2AK2,0.008261287223823247,0.000847460130055872,0.7129589054528808,0.01194839311044509
FOXP2,0.00019212295869356388,0.0,0.5151148960176878,0.0006147547801637627
STUB1,0.011527377521613832,0.0002780503580708256,0.8001101446563587,0.023723525375457088
CDKN2A,0.01882804995196926,0.0007358560362567477,0.8092099353551034,0.038715060335735775
PVR,0.006147934678194044,0.0006250641455881495,0.5856087621549858,0.004466224465849088
IL23A,0.004610951008645533,4.592639519884579e-05,0.662023405778395,0.008576550721476686
ARG2,0.007108549471661864,0.0002497093912586761,0.6804750249562931,0.010694882960460424
NLRP3,0.00845341018251681,0.0001519312098405547,0.7314963177074715,0.013527674341128754
CD83,0.0009606147934678194,7.38366482296556e-07,0.5947138741400108,0.0017063718641139411
KLRB1,0.0007684918347742555,0.0,0.5979937736335735,0.0015745272326268295
PIP,0.0007684918347742555,0.0,0.6441274168917603,0.0030660219127677806
IDH2,0.01095100864553314,0.0005569498375962922,0.7306208830354705,0.018389407144571747
TAC1,0.0038424591738712775,0.00010167306461223578,0.6427502213949987,0.005277465815459866
FCER2,0.002881844380403458,2.2944738437365484e-05,0.5504816483212353,0.0028562223384483157
PTPN6,0.013640730067243036,0.0002352251020976253,0.7408342252222333,0.024191885641645216
IL17RA,0.004034582132564841,5.168565376075891e-06,0.6619832706932817,0.00788276259434225
HLA-DRB5,0.004995196926032661,0.00019347047752375527,0.647947199259867,0.005910364813819199
RNASE2,0.003073967339097022,5.150106214018475e-06,0.5696432825226545,0.002847268091290608
CDK4,0.006532180595581172,0.00019444881311279805,0.7754065330202049,0.017520278840486767
ATG5,0.01037463976945245,0.0006641237325016374,0.7269429147879143,0.01926248939192755
OCLN,0.004034582132564841,3.989024920607144e-05,0.6826210319714011,0.009497078462544929
ATM,0.01633045148895293,0.0011822354931291306,0.792083554653304,0.027786858359974367
SELPLG,0.0013448607108549472,7.385510739171298e-05,0.5775909174682615,0.00176567388876733
BMPR2,0.0023054755043227667,7.111699835319665e-05,0.6047136216894275,0.004152218975716133
IL1R1,0.0026897214217098944,4.48926821236306e-05,0.6230454354048861,0.004413770591549501
LILRB1,0.004995196926032661,2.0877312286935122e-05,0.6469823237995787,0.005109051244519583
SELP,0.007300672430355428,7.520262622190425e-05,0.6733270361273097,0.011876492838985042
NECTIN1,0.002881844380403458,0.00021822421384274716,0.6674488756518959,0.004458401522904342
TRIM21,0.0069164265129683,9.379100241372003e-05,0.7349860432603414,0.009827775292569807
LTBR,0.0024975984630163303,2.440301223990118e-05,0.5989769322075258,0.0027681445466548674
IL15RA,0.0007684918347742555,0.0,0.5620852652143459,0.0012417689886550592
EPCAM,0.004803073967339097,3.983487171989918e-05,0.7199015102293076,0.012621745666638906
UCHL1,0.010182516810758886,0.0007830253483674592,0.7838505520737027,0.01877168213223321
ACTB,0.024591738712776177,0.0021090884791939405,0.8471966048488515,0.03842320800647582
LTA,0.0013448607108549472,0.0,0.6411903790601715,0.002994233689937711
HLA-E,0.00845341018251681,8.972383370706987e-05,0.6682161714217038,0.011062886879058643
AFDN,0.004610951008645533,0.00018843112628208117,0.6972689981186894,0.008761933404211563
CFP,0.0007684918347742555,0.0,0.5921827280646722,0.0017904173512634583
CTAG1B,0.00345821325648415,3.053145404296259e-05,0.6783023474212462,0.006790890269723047
MME,0.009798270893371758,0.00038131091061999883,0.7145232707822244,0.016032209228936316
CTCF,0.013256484149855908,0.0014249180966979514,0.7291073835539063,0.015346952151193393
RNASE3,0.003650336215177714,7.72515932102772e-05,0.5840876924156653,0.004574205225350304
FYB1,0.001536983669548511,2.215099446889668e-07,0.5905357434760286,0.0024837064519153368
IL10RB,0.0026897214217098944,0.00020188785542193588,0.6469011649621815,0.004692994278574772
DEFA1B,0.001536983669548511,0.0,0.6242887094719375,0.0016991105040867769
CCR2,0.007684918347742555,0.00020653956426040416,0.6940717331925477,0.015535965292210864
HLA-DPA1,0.0024975984630163303,4.282525597320021e-06,0.6528058709232306,0.0035602859852546663
S100A4,0.008645533141210375,0.0004366883967922406,0.7651118091113539,0.016771385863653333
ACVR2B,0.0019212295869356388,3.791511886592814e-05,0.5956884591221024,0.0019294757212998984
FADD,0.009798270893371758,0.00023725560992394085,0.742757374394709,0.020490871275223886
MUC1,0.009221902017291067,0.0005343558232380177,0.7930716292639319,0.02294092574751337
FOS,0.01940441882804995,0.000616388339421165,0.8202077211275122,0.040403233666662874
HLA-DMA,0.001536983669548511,7.38366482296556e-08,0.6471815419059923,0.002492921835274149
CD247,0.007684918347742555,1.532110450765354e-05,0.7106402372418945,0.014249142466873461
FLG,0.0009606147934678194,9.746437566314545e-06,0.5416315597967415,0.0020007620998441777
ITGA2,0.008645533141210375,6.752361480602006e-05,0.7058309006906843,0.01738756014037411
TNFSF4,0.001729106628242075,0.00038291685771899426,0.5903380358106546,0.002973039341896158
TNFRSF4,0.004226705091258405,1.7148561551337513e-05,0.6403859909294958,0.007071283546828472
CD27,0.00345821325648415,8.122031305262115e-07,0.6382153327538802,0.00562654746281566
AFP,0.00345821325648415,2.1504923796887195e-05,0.7003498213207653,0.008965060966180946
SLC2A1,0.008837656099903939,0.0009877374555841796,0.758643154187002,0.01726768878673863
CXCR2,0.0021133525456292026,3.841351624147834e-05,0.6603373833430682,0.005795544186237672
PLCG1,0.011335254562920269,0.0009467642688707397,0.764159608654233,0.023503958256831603
CD44,0.02612872238232469,0.0010095807973521194,0.8239603504511394,0.050197559966320054
PRSS57,0.00038424591738712776,8.144182299731013e-05,0.4855642760201658,0.0005302275001460258
C4A,0.004803073967339097,0.00022103000647547414,0.6200137009507738,0.005089742916485844
EZH2,0.02382324687800192,0.001520148913752149,0.8022013523671205,0.04069308204529627
RELA,0.012680115273775217,0.0003515732005455052,0.7946158731314316,0.027150270796665744
MBL2,0.0023054755043227667,2.4366093915786355e-05,0.59789386032885,0.002494042153163349
IL1A,0.021133525456292025,0.0014385840296744564,0.7586043744197649,0.03645221663407193
STAT3,0.019980787704130643,0.0005878012504482501,0.81965119878228,0.03892544594112468
IL5,0.007108549471661864,5.9235451042241226e-05,0.6842538901461995,0.013315812391926458
AURKA,0.04707012487992315,0.008463685782728774,0.7992450362647577,0.04437402232779863
CSNK2A1,0.033237271853986554,0.004859860502881721,0.7770701281720968,0.028256651922485342
EGR1,0.01037463976945245,0.001117363844605359,0.771124271880536,0.022094479825790752
H4C6,0.09433237271853986,0.01977797689060583,0.8375813773109184,0.06007415617460961
KCNN2,0.00038424591738712776,0.0,0.6387423420118571,0.0008704027957412008
CACNA1C,0.007108549471661864,0.0006116074164482948,0.7177884777784012,0.006111295000005617
CDK2,0.07300672430355427,0.017534001161204352,0.831220141775558,0.07082273831072901
PXN,0.022478386167146973,0.0013284074444077725,0.7821219460549576,0.0359666990691677
CA2,0.01037463976945245,0.001196116782996306,0.6464201823964072,0.006677304292245643
